0,WHO IS,*,*,I don't know but that person must be nice.,minhbot_res.aiml
0,WHO ARE YOU,*,*,We are set of bots designed by students from csc335 fall 2018 at the#Newline        University of Arizona.,minhbot_res.aiml
0,WHAT IS CHINA,*,*,<random>#Newline<li>China is a country located in East Asia.</li>#Newline<li>The largest Eastern Asia country.</li>#Newline</random>,minhbot_res.aiml
